classname,youtube_id,subset,start,end,label
Grooming horse,Aqtt-Pp_TPM,training,80.5,82.5,-1
Grooming horse,Aqtt-Pp_TPM,training,74.0,76.0,-1
Grooming horse,KZvovC40Op8,training,10.0,12.0,-1
Grooming horse,KZvovC40Op8,training,33.0,35.0,-1
Grooming horse,KZvovC40Op8,training,36.0,38.0,-1
Grooming horse,P9C41rfHB1s,training,235.5,237.5,-1
Grooming horse,P9C41rfHB1s,training,230.5,232.5,-1
Grooming horse,P9C41rfHB1s,training,116.0,118.0,-1
Grooming horse,EgHagXWDxWE,training,133.0,135.0,1
Grooming horse,EgHagXWDxWE,training,183.0,185.0,1
Grooming horse,EgHagXWDxWE,training,58.0,60.0,1
Grooming horse,dTLYr448ZEw,training,69.5,71.5,-1
Grooming horse,dTLYr448ZEw,training,82.0,84.0,-1
Grooming horse,dTLYr448ZEw,training,113.0,115.0,-1
Grooming horse,mbU2ou2gcpY,training,13.5,15.5,-1
Grooming horse,mbU2ou2gcpY,training,51.0,53.0,-1
Grooming horse,mbU2ou2gcpY,training,39.0,41.0,-1
Grooming horse,HzazX-mPVTg,training,16.0,18.0,-1
Grooming horse,HzazX-mPVTg,training,20.5,22.5,1
Grooming horse,HzazX-mPVTg,training,1.5,3.5,-1
Grooming horse,__cqPWVFcbw,training,39.0,41.0,-1
Grooming horse,__cqPWVFcbw,training,27.5,29.5,-1
Grooming horse,__cqPWVFcbw,training,13.0,15.0,-1
Grooming horse,u-zrjB8zdec,training,74.5,76.5,1
Grooming horse,u-zrjB8zdec,training,12.5,14.5,1
Grooming horse,u-zrjB8zdec,training,61.0,63.0,1
Grooming horse,qvZ4Af_a7k8,training,36.5,38.5,-1
Grooming horse,qvZ4Af_a7k8,training,21.5,23.5,-1
Grooming horse,qvZ4Af_a7k8,training,85.0,87.0,-1
Grooming horse,gdUcGvWSU5g,training,27.5,29.5,-1
Grooming horse,gdUcGvWSU5g,training,33.0,35.0,-1
Grooming horse,gdUcGvWSU5g,training,80.5,82.5,-1
Grooming horse,z7kBWMUmaGM,training,46.5,48.5,-1
Grooming horse,z7kBWMUmaGM,training,19.5,21.5,-1
Grooming horse,z7kBWMUmaGM,training,36.5,38.5,-1
Grooming horse,3pO0Qj1VayQ,training,99.0,101.0,-1
Grooming horse,3pO0Qj1VayQ,training,162.5,164.5,-1
Grooming horse,3pO0Qj1VayQ,training,164.0,166.0,-1
Grooming horse,RUaXxAClmeI,training,8.0,10.0,-1
Grooming horse,RUaXxAClmeI,training,125.0,127.0,-1
Grooming horse,RUaXxAClmeI,training,164.0,166.0,-1
Grooming horse,7rMbMt-H7-I,training,23.0,25.0,-1
Grooming horse,7rMbMt-H7-I,training,13.5,15.5,-1
Grooming horse,7rMbMt-H7-I,training,2.5,4.5,-1
Grooming horse,bx4dyOmmVvo,training,1.5,3.5,1
Grooming horse,bx4dyOmmVvo,training,8.5,10.5,1
Grooming horse,bx4dyOmmVvo,training,23.0,25.0,1
Grooming horse,3SIYjsh2PD4,training,150.5,152.5,-1
Grooming horse,3SIYjsh2PD4,training,144.5,146.5,-1
Grooming horse,3SIYjsh2PD4,training,171.5,173.5,-1
Grooming horse,Jwcy89q-qo4,training,29.5,31.5,-1
Grooming horse,Jwcy89q-qo4,training,14.0,16.0,-1
Grooming horse,Jwcy89q-qo4,training,36.5,38.5,-1
Grooming horse,5hAYokdERDE,training,23.0,25.0,1
Grooming horse,5hAYokdERDE,training,4.5,6.5,1
Grooming horse,5hAYokdERDE,training,15.5,17.5,1
Grooming horse,009vuqhpMwM,training,54.5,56.5,-1
Grooming horse,009vuqhpMwM,training,8.5,10.5,-1
Grooming horse,009vuqhpMwM,training,75.0,77.0,-1
Grooming horse,qwk0-mDUAxE,training,158.5,160.5,1
Grooming horse,qwk0-mDUAxE,training,82.5,84.5,-1
Grooming horse,qwk0-mDUAxE,training,220.0,222.0,-1
Grooming horse,xLoBZ9cG7YE,training,145.0,147.0,-1
Grooming horse,xLoBZ9cG7YE,training,128.5,130.5,-1
Grooming horse,xLoBZ9cG7YE,training,141.0,143.0,-1
Grooming horse,--QSYW_DpE8,training,25.0,27.0,1
Grooming horse,--QSYW_DpE8,training,43.0,45.0,1
Grooming horse,--QSYW_DpE8,training,69.0,71.0,1
Grooming horse,BEzKNe-AERU,training,74.0,76.0,-1
Grooming horse,BEzKNe-AERU,training,158.5,160.5,-1
Grooming horse,BEzKNe-AERU,training,136.0,138.0,-1
Grooming horse,hnRxTyLVoUE,training,103.5,105.5,-1
Grooming horse,hnRxTyLVoUE,training,170.0,172.0,-1
Grooming horse,hnRxTyLVoUE,training,24.5,26.5,-1
Grooming horse,0oKaREy3MiY,training,10.5,12.5,-1
Grooming horse,0oKaREy3MiY,training,7.0,9.0,-1
Grooming horse,0oKaREy3MiY,training,12.5,14.5,-1
Grooming horse,9U6omQhI2cQ,training,25.5,27.5,-1
Grooming horse,9U6omQhI2cQ,training,18.0,20.0,-1
Grooming horse,9U6omQhI2cQ,training,46.5,48.5,-1
Grooming horse,uktu5ouDaX4,training,13.0,15.0,-1
Grooming horse,uktu5ouDaX4,training,17.5,19.5,-1
Grooming horse,uktu5ouDaX4,training,22.0,24.0,-1
Grooming horse,NKgGSa4p0ws,training,33.0,35.0,-1
Grooming horse,NKgGSa4p0ws,training,27.0,29.0,-1
Grooming horse,NKgGSa4p0ws,training,88.5,90.5,-1
Grooming horse,ZHy5rO5UPPQ,training,111.0,113.0,-1
Grooming horse,ZHy5rO5UPPQ,training,36.5,38.5,-1
Grooming horse,ZHy5rO5UPPQ,training,99.0,101.0,-1
Grooming horse,PkAh9AdHclA,training,15.0,17.0,-1
Grooming horse,PkAh9AdHclA,training,12.0,14.0,-1
Grooming horse,PkAh9AdHclA,training,29.5,31.5,-1
Grooming horse,RaHFEiTJNLQ,training,49.0,51.0,-1
Grooming horse,RaHFEiTJNLQ,training,2.0,4.0,-1
Grooming horse,RaHFEiTJNLQ,training,116.0,118.0,-1
Grooming horse,XIbDqxtWhU8,training,7.0,9.0,-1
Grooming horse,XIbDqxtWhU8,training,46.0,48.0,-1
Grooming horse,XIbDqxtWhU8,training,38.5,40.5,-1
Grooming horse,ozKC1dy6o9s,training,29.5,31.5,-1
Grooming horse,ozKC1dy6o9s,training,147.5,149.5,-1
Grooming horse,ozKC1dy6o9s,training,151.5,153.5,-1
Grooming horse,7S9IgYrRuAU,training,20.5,22.5,-1
Grooming horse,7S9IgYrRuAU,training,16.5,18.5,-1
Grooming horse,7S9IgYrRuAU,training,24.5,26.5,-1
Grooming horse,neCQLMWkWq4,training,33.0,35.0,-1
Grooming horse,neCQLMWkWq4,training,113.0,115.0,-1
Grooming horse,neCQLMWkWq4,training,6.5,8.5,-1
Grooming horse,EmNxVz7JhkQ,training,15.0,17.0,-1
Grooming horse,EmNxVz7JhkQ,training,33.5,35.5,1
Grooming horse,EmNxVz7JhkQ,training,29.5,31.5,1
Grooming horse,u4N__cZ_KwM,training,18.5,20.5,-1
Grooming horse,u4N__cZ_KwM,training,8.5,10.5,-1
Grooming horse,u4N__cZ_KwM,training,68.0,70.0,-1
Grooming horse,fHgyr-SiUiA,training,43.5,45.5,-1
Grooming horse,fHgyr-SiUiA,training,14.5,16.5,-1
Grooming horse,fHgyr-SiUiA,training,76.5,78.5,-1
Grooming horse,I6Y5KJ69dmI,training,93.0,95.0,-1
Grooming horse,I6Y5KJ69dmI,training,96.0,98.0,-1
Grooming horse,I6Y5KJ69dmI,training,90.0,92.0,-1
Grooming horse,XFp9zd3Q2PY,training,176.0,178.0,1
Grooming horse,XFp9zd3Q2PY,training,124.0,126.0,1
Grooming horse,XFp9zd3Q2PY,training,183.0,185.0,1
Grooming horse,2DGBboc5QRE,training,25.5,27.5,1
Grooming horse,2DGBboc5QRE,training,137.0,139.0,-1
Grooming horse,2DGBboc5QRE,training,61.5,63.5,-1
Grooming horse,V4_yi8kifZM,training,61.0,63.0,-1
Grooming horse,V4_yi8kifZM,training,53.5,55.5,-1
Grooming horse,V4_yi8kifZM,training,32.5,34.5,-1
Grooming horse,qjsOXhF5lmQ,training,29.0,31.0,-1
Grooming horse,qjsOXhF5lmQ,training,161.5,163.5,-1
Grooming horse,qjsOXhF5lmQ,training,94.0,96.0,-1
Grooming horse,traZl09CsxI,training,12.5,14.5,-1
Grooming horse,traZl09CsxI,training,81.0,83.0,-1
Grooming horse,traZl09CsxI,training,57.0,59.0,-1
Grooming horse,IV_9-d2qnTE,training,3.0,5.0,-1
Grooming horse,IV_9-d2qnTE,training,80.5,82.5,-1
Grooming horse,IV_9-d2qnTE,training,42.5,44.5,1
Grooming horse,JRwYpS4ycvU,training,194.5,196.5,-1
Grooming horse,JRwYpS4ycvU,training,201.5,203.5,-1
Grooming horse,JRwYpS4ycvU,training,56.5,58.5,-1
Grooming horse,aP0GT-M2fi4,training,20.0,22.0,-1
Grooming horse,aP0GT-M2fi4,training,50.5,52.5,-1
Grooming horse,aP0GT-M2fi4,training,7.5,9.5,-1
Grooming horse,u-fpKczWxBc,training,12.0,14.0,-1
Grooming horse,u-fpKczWxBc,training,4.0,6.0,-1
Grooming horse,u-fpKczWxBc,training,32.5,34.5,-1
Grooming horse,lb7n7doWqOk,training,10.5,12.5,-1
Grooming horse,lb7n7doWqOk,training,66.0,68.0,-1
Grooming horse,lb7n7doWqOk,training,3.0,5.0,-1
Grooming horse,f8hUPBrKd-w,training,20.0,22.0,-1
Grooming horse,f8hUPBrKd-w,training,3.0,5.0,-1
Grooming horse,f8hUPBrKd-w,training,59.0,61.0,-1
Grooming horse,c25bB9YWcjs,training,86.5,88.5,-1
Grooming horse,c25bB9YWcjs,training,4.5,6.5,-1
Grooming horse,c25bB9YWcjs,training,114.5,116.5,-1
Grooming horse,e3JWn9cE2K4,training,50.0,52.0,-1
Grooming horse,e3JWn9cE2K4,training,19.5,21.5,-1
Grooming horse,e3JWn9cE2K4,training,62.5,64.5,-1
Grooming horse,dJHLsZMP4CM,training,45.0,47.0,1
Grooming horse,dJHLsZMP4CM,training,28.0,30.0,1
Grooming horse,dJHLsZMP4CM,training,55.5,57.5,1
Grooming horse,VVquhzm-YEs,training,104.5,106.5,-1
Grooming horse,VVquhzm-YEs,training,158.0,160.0,-1
Grooming horse,VVquhzm-YEs,training,131.0,133.0,1
Grooming horse,Z4p_JB280BM,training,45.5,47.5,-1
Grooming horse,Z4p_JB280BM,training,34.0,36.0,-1
Grooming horse,Z4p_JB280BM,training,15.5,17.5,-1
Grooming horse,hF3ZekgrHDE,training,31.5,33.5,-1
Grooming horse,hF3ZekgrHDE,training,23.0,25.0,-1
Grooming horse,hF3ZekgrHDE,training,17.0,19.0,-1
Grooming horse,pyKo6uitWH8,training,71.0,73.0,1
Grooming horse,pyKo6uitWH8,training,15.0,17.0,-1
Grooming horse,pyKo6uitWH8,training,48.0,50.0,-1
Grooming horse,u78MA7oT7w8,training,122.0,124.0,-1
Grooming horse,u78MA7oT7w8,training,77.5,79.5,1
Grooming horse,u78MA7oT7w8,training,18.0,20.0,1
Grooming horse,fqWyC9gndhw,training,36.5,38.5,-1
Grooming horse,fqWyC9gndhw,training,23.5,25.5,1
Grooming horse,fqWyC9gndhw,training,42.5,44.5,-1
Grooming horse,N_YMI_KTqVs,training,18.5,20.5,-1
Grooming horse,N_YMI_KTqVs,training,68.0,70.0,-1
Grooming horse,N_YMI_KTqVs,training,3.0,5.0,-1
Grooming horse,SDEUcv298vs,training,41.0,43.0,-1
Grooming horse,SDEUcv298vs,training,55.0,57.0,1
Grooming horse,SDEUcv298vs,training,68.0,70.0,1
Grooming horse,j-aJXGUoaWk,training,54.0,56.0,-1
Grooming horse,j-aJXGUoaWk,training,81.5,83.5,-1
Grooming horse,j-aJXGUoaWk,training,25.0,27.0,-1
Grooming horse,-Qv4P5e_7RE,training,21.0,23.0,-1
Grooming horse,-Qv4P5e_7RE,training,71.0,73.0,-1
Grooming horse,-Qv4P5e_7RE,training,103.0,105.0,-1
Grooming horse,Sw0x-FCqeYA,training,157.5,159.5,-1
Grooming horse,Sw0x-FCqeYA,training,17.0,19.0,1
Grooming horse,Sw0x-FCqeYA,training,34.5,36.5,1
Grooming horse,SXAZOB7YmP0,training,12.0,14.0,-1
Grooming horse,SXAZOB7YmP0,training,16.5,18.5,-1
Grooming horse,SXAZOB7YmP0,training,21.0,23.0,-1
Grooming horse,XgxsiiV3Pfc,training,64.0,66.0,-1
Grooming horse,XgxsiiV3Pfc,training,4.5,6.5,-1
Grooming horse,XgxsiiV3Pfc,training,139.5,141.5,-1
Grooming horse,E6Ojo_s_4mc,training,11.5,13.5,-1
Grooming horse,E6Ojo_s_4mc,training,8.5,10.5,-1
Grooming horse,E6Ojo_s_4mc,training,15.5,17.5,-1
Grooming horse,sRJmbGyCLBw,training,113.5,115.5,-1
Grooming horse,sRJmbGyCLBw,training,90.0,92.0,-1
Grooming horse,sRJmbGyCLBw,training,6.5,8.5,-1
Grooming horse,JwbjeNPv-5w,training,16.0,18.0,-1
Grooming horse,JwbjeNPv-5w,training,143.0,145.0,-1
Grooming horse,JwbjeNPv-5w,training,19.0,21.0,-1
Grooming horse,ylRkoCszeWY,training,96.5,98.5,1
Grooming horse,ylRkoCszeWY,training,91.5,93.5,-1
Grooming horse,ylRkoCszeWY,training,37.0,39.0,1
Grooming horse,UwSDqVQmr20,training,13.0,15.0,-1
Grooming horse,UwSDqVQmr20,training,30.5,32.5,-1
Grooming horse,UwSDqVQmr20,training,37.5,39.5,-1
Grooming horse,IaItHuvgNgE,training,68.5,70.5,-1
Grooming horse,IaItHuvgNgE,training,127.5,129.5,-1
Grooming horse,IaItHuvgNgE,training,45.0,47.0,-1
Grooming horse,VNGmS9nLQoE,training,7.0,9.0,1
Grooming horse,VNGmS9nLQoE,training,19.0,21.0,-1
Grooming horse,VNGmS9nLQoE,training,38.5,40.5,-1
Grooming horse,CCSgMlXjwfg,training,145.5,147.5,-1
Grooming horse,CCSgMlXjwfg,training,69.0,71.0,-1
Grooming horse,CCSgMlXjwfg,training,25.5,27.5,-1
Grooming horse,-iNs0-NheHM,training,97.0,99.0,-1
Grooming horse,-iNs0-NheHM,training,7.5,9.5,-1
Grooming horse,-iNs0-NheHM,training,17.0,19.0,-1
Grooming horse,TBbvhGdjd2w,training,81.0,83.0,-1
Grooming horse,TBbvhGdjd2w,training,44.0,46.0,-1
Grooming horse,TBbvhGdjd2w,training,90.5,92.5,-1
Grooming horse,TmFrvb-Yg5I,training,31.0,33.0,-1
Grooming horse,TmFrvb-Yg5I,training,26.5,28.5,-1
Grooming horse,TmFrvb-Yg5I,training,14.0,16.0,-1
Grooming horse,LaRi16sNI0w,training,56.0,58.0,-1
Grooming horse,LaRi16sNI0w,training,70.5,72.5,1
Grooming horse,LaRi16sNI0w,training,76.0,78.0,1
Grooming horse,TD4yIa7_zC8,training,39.5,41.5,-1
Grooming horse,TD4yIa7_zC8,training,31.0,33.0,-1
Grooming horse,TD4yIa7_zC8,training,35.0,37.0,-1
Grooming horse,wRtWCNsgteM,training,33.5,35.5,-1
Grooming horse,wRtWCNsgteM,training,120.5,122.5,1
Grooming horse,wRtWCNsgteM,training,134.0,136.0,-1
Grooming horse,moMisK3nGuY,training,38.5,40.5,1
Grooming horse,moMisK3nGuY,training,2.5,4.5,1
Grooming horse,moMisK3nGuY,training,76.0,78.0,1
Grooming horse,1JDbq40V5MQ,training,31.5,33.5,-1
Grooming horse,1JDbq40V5MQ,training,65.0,67.0,-1
Grooming horse,1JDbq40V5MQ,training,98.0,100.0,-1
Grooming horse,WizXFU7efzw,training,14.0,16.0,-1
Grooming horse,WizXFU7efzw,training,40.5,42.5,-1
Grooming horse,WizXFU7efzw,training,69.5,71.5,-1
Grooming horse,bKlD4USjWJM,training,16.5,18.5,-1
Grooming horse,bKlD4USjWJM,training,8.0,10.0,-1
Grooming horse,bKlD4USjWJM,training,48.0,50.0,-1
Grooming horse,XDznOcrBgPg,training,97.0,99.0,-1
Grooming horse,XDznOcrBgPg,training,15.5,17.5,-1
Grooming horse,XDznOcrBgPg,training,117.0,119.0,-1
Grooming horse,bKY3oDzXEbs,training,5.0,7.0,-1
Grooming horse,bKY3oDzXEbs,training,136.0,138.0,-1
Grooming horse,bKY3oDzXEbs,training,91.0,93.0,-1
Grooming horse,MLPJdX7Szrk,training,33.0,35.0,1
Grooming horse,MLPJdX7Szrk,training,2.0,4.0,1
Grooming horse,MLPJdX7Szrk,training,20.0,22.0,-1
Grooming horse,2R7dBkzRNHs,training,159.0,161.0,-1
Grooming horse,2R7dBkzRNHs,training,178.0,180.0,-1
Grooming horse,2R7dBkzRNHs,training,48.0,50.0,1
Grooming horse,ufdBUT05yJU,training,84.0,86.0,-1
Grooming horse,ufdBUT05yJU,training,61.5,63.5,-1
Grooming horse,ufdBUT05yJU,training,95.5,97.5,-1
Grooming horse,02qEmNYuc-k,training,15.5,17.5,1
Grooming horse,02qEmNYuc-k,training,6.5,8.5,1
Grooming horse,02qEmNYuc-k,training,19.0,21.0,1
Grooming horse,Q6t7SxDSjQE,training,35.5,37.5,-1
Grooming horse,Q6t7SxDSjQE,training,11.5,13.5,-1
Grooming horse,Q6t7SxDSjQE,training,25.0,27.0,-1
Grooming horse,RQ8r8YK3Ig4,training,42.0,44.0,-1
Grooming horse,RQ8r8YK3Ig4,training,4.5,6.5,-1
Grooming horse,RQ8r8YK3Ig4,training,26.0,28.0,-1
Grooming horse,QCoTYVHeQdw,training,89.5,91.5,-1
Grooming horse,QCoTYVHeQdw,training,83.5,85.5,-1
Grooming horse,QCoTYVHeQdw,training,71.5,73.5,-1
Grooming horse,pVehoUJRhB4,training,12.0,14.0,-1
Grooming horse,pVehoUJRhB4,training,78.0,80.0,-1
Grooming horse,pVehoUJRhB4,training,16.5,18.5,-1
Grooming horse,cM2kD9J-e3o,training,13.0,15.0,-1
Grooming horse,cM2kD9J-e3o,training,44.0,46.0,1
Grooming horse,cM2kD9J-e3o,training,41.0,43.0,1
Grooming horse,_EuJ_td_yKE,training,63.0,65.0,-1
Grooming horse,_EuJ_td_yKE,training,52.0,54.0,1
Grooming horse,_EuJ_td_yKE,training,32.0,34.0,-1
Grooming horse,H1GKsaaQ5dI,training,48.5,50.5,-1
Grooming horse,H1GKsaaQ5dI,training,92.5,94.5,-1
Grooming horse,H1GKsaaQ5dI,training,212.5,214.5,-1
Grooming horse,_s4FZgD1Yq8,training,220.5,222.5,-1
Grooming horse,_s4FZgD1Yq8,training,20.0,22.0,-1
Grooming horse,_s4FZgD1Yq8,training,43.0,45.0,-1
Grooming horse,cS3UiBu0Rx8,training,79.5,81.5,-1
Grooming horse,cS3UiBu0Rx8,training,22.5,24.5,-1
Grooming horse,cS3UiBu0Rx8,training,20.0,22.0,-1
Grooming horse,0WoVfqBiQf8,training,53.5,55.5,-1
Grooming horse,0WoVfqBiQf8,training,48.0,50.0,-1
Grooming horse,0WoVfqBiQf8,training,70.5,72.5,-1
Grooming horse,D41mwapd1aI,training,103.0,105.0,-1
Grooming horse,D41mwapd1aI,training,51.0,53.0,-1
Grooming horse,D41mwapd1aI,training,115.5,117.5,-1
Grooming horse,1MK-rseBCHs,training,24.0,26.0,1
Grooming horse,1MK-rseBCHs,training,52.0,54.0,-1
Grooming horse,1MK-rseBCHs,training,100.0,102.0,1
Grooming horse,mxLvBxH52vc,training,29.5,31.5,-1
Grooming horse,mxLvBxH52vc,training,18.5,20.5,-1
Grooming horse,mxLvBxH52vc,training,15.5,17.5,-1
Grooming horse,aWpt9sur8hg,training,13.0,15.0,-1
Grooming horse,aWpt9sur8hg,training,71.5,73.5,-1
Grooming horse,aWpt9sur8hg,training,42.0,44.0,-1
Grooming horse,WE3pJXKG-18,training,26.0,28.0,-1
Grooming horse,WE3pJXKG-18,training,30.0,32.0,-1
Grooming horse,WE3pJXKG-18,training,22.0,24.0,-1
Grooming horse,HLRyQKjAO88,training,22.5,24.5,-1
Grooming horse,HLRyQKjAO88,training,62.0,64.0,-1
Grooming horse,HLRyQKjAO88,training,50.0,52.0,-1
Grooming horse,fjANAz52YSA,training,35.0,37.0,-1
Grooming horse,fjANAz52YSA,training,63.5,65.5,1
Grooming horse,fjANAz52YSA,training,155.0,157.0,-1
Grooming horse,KIlnlrCcUH0,training,45.0,47.0,-1
Grooming horse,KIlnlrCcUH0,training,9.0,11.0,-1
Grooming horse,KIlnlrCcUH0,training,4.0,6.0,-1
Grooming horse,qbTjp2OAVLk,training,133.5,135.5,1
Grooming horse,qbTjp2OAVLk,training,83.0,85.0,-1
Grooming horse,qbTjp2OAVLk,training,39.0,41.0,-1
Grooming horse,hEi61yivvx0,training,50.5,52.5,-1
Grooming horse,hEi61yivvx0,training,14.0,16.0,-1
Grooming horse,hEi61yivvx0,training,37.0,39.0,-1
Grooming horse,TBNw5cCG5Lw,training,170.0,172.0,1
Grooming horse,TBNw5cCG5Lw,training,137.0,139.0,1
Grooming horse,TBNw5cCG5Lw,training,153.5,155.5,1
Grooming horse,kALKj5KqgpE,training,61.5,63.5,-1
Grooming horse,kALKj5KqgpE,training,27.0,29.0,-1
Grooming horse,kALKj5KqgpE,training,16.0,18.0,-1
Grooming horse,ziVrbVSTR4I,training,148.0,150.0,-1
Grooming horse,ziVrbVSTR4I,training,49.0,51.0,-1
Grooming horse,ziVrbVSTR4I,training,24.0,26.0,-1
Grooming horse,GOpSb_QRctk,training,93.5,95.5,-1
Grooming horse,GOpSb_QRctk,training,77.5,79.5,-1
Grooming horse,GOpSb_QRctk,training,58.5,60.5,-1
Grooming horse,tcZAakARogQ,training,60.0,62.0,-1
Grooming horse,tcZAakARogQ,training,46.0,48.0,-1
Grooming horse,tcZAakARogQ,training,21.0,23.0,1
Grooming horse,pVxvegfoGRs,training,80.5,82.5,1
Grooming horse,pVxvegfoGRs,training,54.0,56.0,1
Grooming horse,pVxvegfoGRs,training,93.5,95.5,1
Grooming horse,R3LbiZXCcNE,training,125.0,127.0,-1
Grooming horse,R3LbiZXCcNE,training,120.5,122.5,-1
Grooming horse,R3LbiZXCcNE,training,161.5,163.5,-1
Grooming horse,ahnjfjGOXio,training,51.5,53.5,1
Grooming horse,ahnjfjGOXio,training,23.0,25.0,-1
Grooming horse,ahnjfjGOXio,training,66.0,68.0,1
Grooming horse,Gy4XVNZRE_A,training,88.5,90.5,1
Grooming horse,Gy4XVNZRE_A,training,83.5,85.5,1
Grooming horse,Gy4XVNZRE_A,training,124.5,126.5,-1
Grooming horse,F3mFqhSwm_o,training,25.0,27.0,-1
Grooming horse,F3mFqhSwm_o,training,18.5,20.5,-1
Grooming horse,F3mFqhSwm_o,training,17.0,19.0,1
Grooming horse,kL1V7A1pT9w,training,1.5,3.5,-1
Grooming horse,kL1V7A1pT9w,training,18.0,20.0,-1
Grooming horse,kL1V7A1pT9w,training,31.0,33.0,-1
Grooming horse,w-jIUotFiEo,training,63.5,65.5,-1
Grooming horse,w-jIUotFiEo,training,101.0,103.0,-1
Grooming horse,w-jIUotFiEo,training,55.5,57.5,-1
Grooming horse,l5pPbq90eAY,training,4.5,6.5,-1
Grooming horse,l5pPbq90eAY,training,25.5,27.5,-1
Grooming horse,l5pPbq90eAY,training,11.5,13.5,-1
Grooming horse,ghnvCUYtEJA,training,30.5,32.5,-1
Grooming horse,ghnvCUYtEJA,training,11.0,13.0,-1
Grooming horse,ghnvCUYtEJA,training,39.5,41.5,-1
Grooming horse,bXbp-qnPjIU,training,44.0,46.0,-1
Grooming horse,bXbp-qnPjIU,training,119.0,121.0,-1
Grooming horse,bXbp-qnPjIU,training,108.5,110.5,-1
Grooming horse,EzKyfmEknqA,training,15.5,17.5,-1
Grooming horse,EzKyfmEknqA,training,12.0,14.0,-1
Grooming horse,EzKyfmEknqA,training,32.0,34.0,-1
Grooming horse,hvz6VrGhCak,training,35.0,37.0,-1
Grooming horse,hvz6VrGhCak,training,26.0,28.0,-1
Grooming horse,hvz6VrGhCak,training,23.0,25.0,-1
Grooming horse,kHgN8kMTwQI,training,223.5,225.5,-1
Grooming horse,kHgN8kMTwQI,training,14.5,16.5,-1
Grooming horse,kHgN8kMTwQI,training,116.5,118.5,-1
Grooming horse,p6Slf_exCCE,training,124.0,126.0,1
Grooming horse,p6Slf_exCCE,training,148.0,150.0,-1
Grooming horse,p6Slf_exCCE,training,12.0,14.0,-1
Grooming horse,MdiszETLocY,training,10.5,12.5,-1
Grooming horse,MdiszETLocY,training,26.5,28.5,-1
Grooming horse,MdiszETLocY,training,46.5,48.5,-1
Grooming horse,9U4Xe-RVc98,training,11.0,13.0,-1
Grooming horse,9U4Xe-RVc98,training,85.5,87.5,-1
Grooming horse,9U4Xe-RVc98,training,93.5,95.5,-1
Grooming horse,YOOBwnJhtFw,training,1.5,3.5,-1
Grooming horse,YOOBwnJhtFw,training,9.0,11.0,1
Grooming horse,YOOBwnJhtFw,training,18.0,20.0,1
Grooming horse,9YTL3daJRhc,training,175.5,177.5,-1
Grooming horse,9YTL3daJRhc,training,125.5,127.5,-1
Grooming horse,9YTL3daJRhc,training,129.5,131.5,-1
Grooming horse,xBA4lMpVXlA,training,18.0,20.0,-1
Grooming horse,xBA4lMpVXlA,training,9.5,11.5,-1
Grooming horse,xBA4lMpVXlA,training,26.5,28.5,-1
Grooming horse,3gU9AflQnG8,training,53.0,55.0,1
Grooming horse,3gU9AflQnG8,training,25.0,27.0,-1
Grooming horse,3gU9AflQnG8,training,31.0,33.0,-1
Grooming horse,73FDy3Ei8bg,training,49.0,51.0,1
Grooming horse,73FDy3Ei8bg,training,29.5,31.5,1
Grooming horse,73FDy3Ei8bg,training,51.0,53.0,1
Grooming horse,r4MIkmD1L64,training,25.0,27.0,-1
Grooming horse,r4MIkmD1L64,training,14.5,16.5,-1
Grooming horse,r4MIkmD1L64,training,6.0,8.0,-1
Grooming horse,2_aZbSMhoeI,training,44.0,46.0,-1
Grooming horse,2_aZbSMhoeI,training,13.5,15.5,1
Grooming horse,2_aZbSMhoeI,training,24.0,26.0,-1
Grooming horse,zeda1yn9shI,training,3.5,5.5,-1
Grooming horse,zeda1yn9shI,training,21.5,23.5,-1
Grooming horse,zeda1yn9shI,training,26.5,28.5,-1
Grooming horse,wtpyET7PP_U,training,78.5,80.5,1
Grooming horse,wtpyET7PP_U,training,50.0,52.0,1
Grooming horse,wtpyET7PP_U,training,72.0,74.0,1
Grooming horse,IZIXehFYK8o,training,4.5,6.5,-1
Grooming horse,IZIXehFYK8o,training,2.0,4.0,-1
Grooming horse,IZIXehFYK8o,training,40.5,42.5,-1
Grooming horse,4nei5-kjwZI,training,21.5,23.5,1
Grooming horse,4nei5-kjwZI,training,53.5,55.5,-1
Grooming horse,4nei5-kjwZI,training,32.0,34.0,1
Grooming horse,dJMlzrC1hGs,training,178.5,180.5,-1
Grooming horse,dJMlzrC1hGs,training,45.0,47.0,-1
Grooming horse,dJMlzrC1hGs,training,97.0,99.0,-1
Grooming horse,zDe-7RpadvQ,training,30.5,32.5,-1
Grooming horse,zDe-7RpadvQ,training,113.0,115.0,-1
Grooming horse,zDe-7RpadvQ,training,2.0,4.0,-1
Grooming horse,-hhyjdq5HRc,training,28.5,30.5,-1
Grooming horse,-hhyjdq5HRc,training,23.5,25.5,-1
Grooming horse,-hhyjdq5HRc,training,98.5,100.5,-1
Grooming horse,Q4yUbHXgkrM,training,2.0,4.0,-1
Grooming horse,Q4yUbHXgkrM,training,5.0,7.0,-1
Grooming horse,Q4yUbHXgkrM,training,8.5,10.5,-1
Grooming horse,RaeuTjG6g9o,training,59.0,61.0,-1
Grooming horse,RaeuTjG6g9o,training,23.0,25.0,-1
Grooming horse,RaeuTjG6g9o,training,63.0,65.0,-1
Grooming horse,Sbs4129Rn20,training,165.5,167.5,-1
